acting	action	actor	actors	audience	back	bad	big	bit	cast	character	characters	comedy	completely	day	dialogue	director	doesn	effects	end	fact	film	find	fun	funny	girl	give	good	great	guy	hard	hollywood	home	interesting	john	kind	life	long	lot	love	make	man	minutes	money	movie	movies	original	part	people	performance	picture	place	plot	point	pretty	problem	real	reason	rest	role	scene	screen	script	sense	series	set	sex	show	special	star	story	supposed	takes	thing	time	watch	wife	woman	work	world	worst	year	years	young	american	black	city	death	ending	family	father	feel	high	job	men	mother	music	performances	TRUE	war	class
1.96641	0	1.31094	1.96641	0.65547	0	0	0	0	0	4.588289	5.243759	0	0	0	0	0.65547	0.65547	0	1.31094	0.65547	7.210169	0	0	0.65547	0	0	0	0	0	0	0.65547	0	0	0.65547	1.31094	0	1.31094	1.31094	0	1.31094	0	0	0	1.96641	0	0	0	1.31094	0.65547	0	0	0	0.65547	0	0.65547	0	0	0	1.31094	0.65547	0.65547	0.65547	0.65547	0	0	0	1.31094	0	0	1.96641	0	0	0	1.96641	0	0.65547	0	0	0	0	0	0	0	0	0	0	0	0.65547	0.65547	0	0.65547	0	0	0	0	0	0.65547	0	0	1.00
0	0	0.908353	0	0	0	0	0	0	0	0	3.633413	0.908353	0.908353	0	0	0.908353	0.908353	0	0.908353	0	3.633413	2.72506	0	0.908353	0	0	0	0.908353	1.816706	0.908353	0	0	0.908353	0.908353	0	2.72506	0.908353	0	0	0.908353	3.633413	0.908353	0	2.72506	0.908353	0	0	0	0	1.816706	0.908353	0	0	0.908353	0	0	0	0.908353	0	0	0	0	0	0	0	0	0.908353	0	0	1.816706	0	0	0	0.908353	0	0	0	0	2.72506	0	0	0	0	0	0	0	1.816706	0	0	0	0	0	0.908353	2.72506	0	0.908353	0	0.908353	2.72506	1.00
1.655286	0	0	0	0	0	0	0	0	0	1.655286	0	0	0	0	0	0	3.310573	0	0	0	3.310573	0	0	0	0	0	8.276432	0	0	0	1.655286	0	0	0	0	0	0	0	0	1.655286	1.655286	0	0	0	1.655286	0	0	0	0	0	0	0	3.310573	0	0	0	0	0	1.655286	0	0	1.655286	0	0	1.655286	0	0	0	0	3.310573	0	0	0	0	0	1.655286	0	0	0	0	0	0	0	0	1.655286	0	1.655286	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0.801598	0	0.801598	0.801598	0	0	2.404795	0	0.801598	0.801598	1.603197	0	0	0	0	0	0	7.214386	0	0.801598	2.404795	0	1.603197	0	1.603197	0	0	0	0	0.801598	0	0	0.801598	0	0	0	0	0	1.603197	0	0	0	0	0	0	0.801598	0	0	0	0	1.603197	0	0	0	0	1.603197	3.206394	0	0	0.801598	0	0	0	0	0	0.801598	0	0.801598	0	0	1.603197	0	0	0.801598	0.801598	0	0	0	0	0	0	1.603197	0	0	0	0	0	0	0	1.603197	0	0	0	0	0	0	1.00
0	0	0	2.036935	0	0	0	2.036935	0	0	2.036935	0	0	2.036935	0	0	0	0	0	4.073869	0	4.073869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036935	2.036935	0	0	0	2.036935	0	4.073869	2.036935	0	0	2.036935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.110804	0	0	0	0	0	0	0	2.036935	2.036935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036935	0	2.036935	0	0	1.00
0	1.139954	1.139954	0.569977	0.569977	0	0	0.569977	0	0.569977	0	0.569977	0.569977	0.569977	0.569977	1.139954	0	0	0	0.569977	2.279908	6.269747	0.569977	1.139954	1.709931	0	0	2.849885	1.709931	0	0	0	1.139954	0.569977	0	0	2.279908	0	2.279908	1.709931	0.569977	0.569977	0	0	0.569977	0.569977	1.139954	2.849885	2.279908	0	1.139954	1.139954	0.569977	0.569977	0.569977	0.569977	0	0	0.569977	1.139954	2.279908	0	0	0	0	0	0	1.139954	0	0.569977	2.849885	0	0	0.569977	1.709931	0	0	0	0	0.569977	0.569977	0.569977	1.709931	2.279908	0	0	0	0.569977	0	1.709931	0	0	0.569977	0.569977	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0	1.58233	1.58233	0	0	0	0	0	0	0	1.58233	1.58233	0	0	1.58233	6.32932	0	0	0	0	0	3.16466	3.16466	0	0	0	0	0	0	0	0	0	0	1.58233	3.16466	0	0	0	0	1.58233	0	0	1.58233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58233	1.58233	0	0	1.58233	1.58233	0	0	0	1.58233	0	0	1.58233	0	0	0	0	0	0	0	0	0	0	0	3.16466	0	0	1.58233	0	0	0	1.00
0	0	0	0	0	0	0.627333	0	0	1.254665	1.254665	0.627333	0	0	0	0	0.627333	0	0	0.627333	0	4.391329	1.254665	0	0.627333	0	0.627333	1.254665	0	0	0.627333	0	0.627333	0	0	0	1.254665	0.627333	0	0.627333	0.627333	0.627333	0	0.627333	0	0	0	0	1.254665	0	0	0	0	0	0.627333	0	0	0	0	0.627333	1.881998	0	1.254665	0.627333	0	0	0	0	0	0	0.627333	0	0	0.627333	0.627333	0	0.627333	0.627333	0	0	0	0	0	0.627333	0	1.254665	0	0	0.627333	0	0	0	0	0.627333	0	1.254665	0	0.627333	0	0	1.00
0	0	0	0	0	0	0	1.133631	2.267263	0	1.133631	6.801788	1.133631	0	0	1.133631	0	0	0	1.133631	0	5.668157	0	1.133631	0	0	0	1.133631	0	0	0	0	0	2.267263	0	0	0	0	2.267263	0	0	3.400894	2.267263	0	0	0	0	1.133631	3.400894	0	0	0	0	0	0	1.133631	0	0	0	0	1.133631	0	0	0	0	1.133631	0	0	0	0	0	0	0	0	1.133631	0	0	0	1.133631	0	0	0	0	0	1.133631	0	1.133631	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	1.45073	0	0	1.45073	1.45073	0	1.45073	0	1.45073	2.90146	0	0	1.45073	0	0	0	0	0	0	4.352189	1.45073	0	0	0	1.45073	1.45073	2.90146	1.45073	1.45073	0	0	0	0	0	1.45073	0	0	0	0	1.45073	1.45073	1.45073	2.90146	0	0	0	1.45073	1.45073	0	0	0	1.45073	0	2.90146	0	1.45073	0	0	2.90146	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45073	0	0	2.90146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.352189	0	0	1.45073	0	0	1.00
0.628184	0	0	0	1.256369	0	0	0.628184	0	0.628184	0.628184	1.256369	0	0	0.628184	2.512738	0	0	2.512738	0.628184	0	8.166398	0.628184	0	0.628184	1.256369	0	1.256369	3.140922	0	0	0	0	0	0	0	0	0.628184	1.256369	1.884553	1.256369	1.256369	0.628184	0	0.628184	0.628184	0	0	0	0.628184	1.884553	0.628184	0	0	1.256369	0.628184	0	0	0	0	0.628184	0.628184	1.256369	0	0	0	0	0	0.628184	0	3.140922	0	0	0	0	0.628184	0	1.884553	1.256369	0	0	0	0.628184	0.628184	0.628184	0	0	0	0	0.628184	0	0	0	0	0	0.628184	0	0	0.628184	0	1.00
0	0.862966	0.862966	0	0.862966	2.588899	3.451865	0	0	0	0	0	0.862966	0	0.862966	0.862966	0	0	0	0	0	0.862966	0	0	0	0	0	3.451865	0	0.862966	1.725932	1.725932	0	0.862966	0	0	0.862966	0	0	0.862966	2.588899	2.588899	0	1.725932	6.040763	1.725932	0.862966	0.862966	1.725932	0	0	0	2.588899	0	0	0	0.862966	0	0.862966	0	0	2.588899	0	0	0	0	0	0	0	0	0.862966	0	0.862966	0	0.862966	0	0.862966	0	0	0	0	0	0	0	0	0.862966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	1.291967	0	1.291967	1.291967	0	1.291967	0	1.291967	0	1.291967	0	0	0	0	0	0	0	0	1.291967	2.583934	0	0	0	0	0	0	0	0	1.291967	0	0	0	1.291967	0	0	0	0	0	1.291967	0	0	0	0	2.583934	0	0	0	2.583934	1.291967	0	0	0	0	0	0	0	0	1.291967	1.291967	1.291967	0	0	0	0	0	0	0	0	0	0	0	0	2.583934	1.291967	0	0	0	0	0	0	1.291967	0	7.751803	0	0	0	0	0	0	0	1.291967	0	0	0	1.291967	0	0	0	1.00
0	0	0.943881	0	3.775524	0	0	0	0	0	1.887762	0.943881	0.943881	0	0.943881	0	0.943881	0	0	0.943881	0	4.719405	0	0	0	0	0	0.943881	0.943881	0	0	0	0	0	0	0	3.775524	0	0	0	0	0	0	0	0.943881	0	0	0	1.887762	0.943881	1.887762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.551049	0	0	0	0	0	0	0.943881	0	0	0	0.943881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943881	0	1.00
1.384585	0	0	0	0.692293	0	0	0	1.384585	0.692293	0	1.384585	0	0	0	2.076878	1.384585	0	0	0	0	9.692098	0	0	1.384585	0	0	0.692293	3.461464	0	0.692293	0.692293	0.692293	0	0	0	0	0	0	0	0.692293	0	2.076878	0	1.384585	0.692293	0	0	0.692293	0	0	0	0	0	0.692293	0	0.692293	0	1.384585	0	0	0	0.692293	0	0	0	0	0	0	0	0	0	0	0.692293	0.692293	0	0.692293	0	0	0.692293	0	0.692293	0	0	0.692293	0	0	0	0.692293	0	0	0	0	0	0	0	0.692293	0	0	0	1.00
0	0.821849	0.821849	0	0	0	0.821849	0.821849	0	0	0.821849	0.821849	0	0	0.821849	0	1.643697	0	0	0.821849	0	7.396638	0.821849	0	0	0.821849	0	0.821849	0.821849	0	0	0	0	0	0	0	0.821849	0	0	0.821849	0	1.643697	0.821849	0	0	0	2.465546	1.643697	0	0.821849	0	0	0	0.821849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821849	0.821849	0	0	0.821849	0	0.821849	0	0	0	0.821849	0	0	1.643697	0	4.931092	0	0	0	0	0.821849	0.821849	0.821849	0	0	0	0	0	0	0	0	1.00
0	3.264697	0	0.816174	0	0	0.816174	0	0	0	0.816174	0.816174	0	0.816174	0.816174	0	0.816174	1.632348	0	0	0	0.816174	1.632348	0	0	0	0	2.448522	0.816174	0	0	0	0	1.632348	0.816174	0.816174	3.264697	0	0	0	1.632348	0.816174	0	0	5.713219	2.448522	0	0.816174	0.816174	0.816174	0	1.632348	0	0	0	0	2.448522	0	0	0.816174	0.816174	0	3.264697	0	0	0	0	0	0	0	0	0	0.816174	0.816174	0.816174	0	0	0	1.632348	0.816174	0	0.816174	0.816174	0	0	0	0	0.816174	0	0	0	0.816174	0	0.816174	0	0	0.816174	0	0	4.080871	1.00
0	0	1.205067	0	0	0	2.410133	0	1.205067	0	3.6152	0	6.025334	0	1.205067	0	1.205067	0	0	0	0	0	0	0	0	0	1.205067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.205067	0	0	7.2304	0	0	0	0	1.205067	0	0	0	0	0	0	0	0	1.205067	1.205067	1.205067	0	0	0	0	0	0	1.205067	0	0	1.205067	0	0	0	1.205067	0	1.205067	0	1.205067	0	0	0	1.205067	0	0	0	0	0	1.205067	2.410133	1.205067	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0.715076	0.715076	2.860302	2.145227	2.860302	0	0	0	2.145227	0	0.715076	0	0	2.145227	0	0	0	0	5.005529	0	0	0	0.715076	0.715076	2.860302	0	0	0.715076	0	0	0	0	0	1.430151	0	1.430151	0	1.430151	0.715076	0	0	0	0	0	0	0	0	0	0.715076	0	3.575378	0	0	0	0.715076	0	0	1.430151	0	0	0.715076	0	0	0	0.715076	0	0	0	0	0	0.715076	2.860302	0	2.145227	0	4.290453	3.575378	0	0	0.715076	0.715076	0.715076	0.715076	1.430151	0.715076	0	1.430151	0	0	0.715076	0	0	0	0	0	0.715076	0.715076	1.00
0	0	0	2.008445	0	2.008445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.042223	0	0	0	0	0	0	0	0	2.008445	0	0	0	0	0	0	0	0	0	0	0	0	0	2.008445	4.016889	2.008445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.008445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
1.114085	0	0	0	0	2.228169	0	0	0	0	1.114085	2.228169	0	0	1.114085	0	0	1.114085	0	0	0	3.342254	2.228169	0	0	1.114085	0	3.342254	3.342254	0	0	0	0	1.114085	2.228169	0	2.228169	1.114085	0	1.114085	1.114085	0	0	0	0	1.114085	0	0	2.228169	1.114085	0	0	0	0	0	0	0	1.114085	0	0	5.570423	0	0	0	0	0	0	1.114085	0	0	0	0	1.114085	0	0	0	0	0	0	0	0	2.228169	1.114085	0	0	0	0	0	1.114085	0	0	0	0	0	0	0	0	1.114085	2.228169	0	1.00
0	0	0	0	0	0	3.060872	0	3.060872	0	0	1.530436	0	0	1.530436	0	0	0	1.530436	1.530436	4.591309	0	1.530436	0	0	0	0	0	0	1.530436	0	0	0	3.060872	0	0	1.530436	0	0	1.530436	4.591309	0	0	0	3.060872	0	0	0	0	1.530436	0	0	1.530436	0	0	0	0	0	0	0	1.530436	0	1.530436	0	0	0	0	0	1.530436	1.530436	0	0	0	0	0	1.530436	0	1.530436	0	0	0	0	1.530436	3.060872	0	0	0	0	0	0	0	0	1.530436	0	0	0	0	0	1.530436	0	1.00
0	0	0	0	0	0	0	0.835563	0.835563	0.835563	0.835563	0.835563	0.835563	0	0	0	0	0	0	0	0	0.835563	5.013381	0	0	0	0.835563	0	0	1.671127	0	0	0	0	0	0	2.50669	0.835563	0	0	0	4.177817	0	0	0.835563	0	0	0	0	0.835563	0	0	0	0	0	0	0.835563	0	0.835563	0	0	1.671127	0	0	0.835563	0	0	0	0	0.835563	0.835563	0	0	0	0	0	0	0	0	0	0	0	0	3.342254	0.835563	0	0	0	0	5.013381	5.013381	0	0	2.50669	0	0.835563	0	0	0	0	1.00
0	0.71382	0.71382	0	0.71382	0	0	0	2.14146	0.71382	0.71382	2.14146	0	0	1.42764	0	0	2.85528	0	0	0	3.5691	0	2.14146	2.14146	0.71382	0	0	2.85528	0	0.71382	0	0	0.71382	0	0.71382	0.71382	0	0.71382	0.71382	1.42764	0.71382	0	0	6.424379	0.71382	1.42764	1.42764	0	0	0	0	0.71382	0	0	0	0	0	0.71382	0	1.42764	0	0	0	0	0.71382	0	0.71382	0	0.71382	2.14146	0	0	1.42764	0.71382	0.71382	0.71382	0	0	0.71382	0	1.42764	0	0	0.71382	0	0	0	0	0.71382	0	1.42764	0	0	0	0	0	0.71382	0	0	1.00
0	0	0.974239	0.974239	0	0	0	0.974239	1.948477	1.948477	0.974239	0	0.974239	1.948477	0	0	1.948477	0	0.974239	0	0	2.922716	0	0	0	1.948477	0	0	0	0	0	0	0	0	1.948477	0.974239	0.974239	0	0.974239	7.793909	0.974239	1.948477	0	0	1.948477	0.974239	1.948477	0.974239	0	0.974239	0	0	0	0	0	0	0.974239	0	0	0	0	0	0	0	0	0	0	0	0	0	1.948477	0	0	0.974239	0	0	0.974239	1.948477	0	1.948477	0	0.974239	0.974239	0.974239	0	0.974239	0	0	0	0	0	0	0	0	0	0	0.974239	0	0	0	1.00
1.077844	0	0	0	0	0	0	0	0	0	0	1.077844	1.077844	0	0	0	0	0	0	1.077844	0	8.622755	0	0	1.077844	0	1.077844	0	1.077844	0	0	0	1.077844	1.077844	0	0	2.155689	0	0	1.077844	1.077844	1.077844	0	0	0	0	1.077844	0	2.155689	0	1.077844	2.155689	0	0	0	0	0	0	0	3.233533	1.077844	0	0	0	0	0	0	0	0	0	0	0	0	0	1.077844	1.077844	0	3.233533	0	1.077844	0	1.077844	0	0	1.077844	0	1.077844	0	1.077844	0	0	1.077844	0	0	0	0	0	1.077844	0	0	1.00
0	0	0	0	0	0	0	0	1.347306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.347306	8.083833	2.694611	1.347306	0	0	1.347306	0	0	0	0	0	0	0	0	0	0	0	1.347306	0	0	0	5.389222	1.347306	0	0	0	0	5.389222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.347306	0	0	0	0	0	1.00
0	0.740267	0.740267	1.480533	0.740267	1.480533	1.480533	0	0	0	0	0.740267	0	0	0.740267	0	3.701333	0	0	0.740267	0.740267	1.480533	0	0	0	0	0	1.480533	2.961066	0	0	0	0.740267	0	2.2208	0	1.480533	0	0	0	1.480533	3.701333	0	0	0	0	0	0	1.480533	0.740267	1.480533	1.480533	0.740267	0	0	0.740267	0	0	0.740267	0	0	1.480533	0	1.480533	0	0	0	0	0	0	2.2208	0	0	0	1.480533	0	0	0	2.2208	1.480533	0	0	0.740267	0.740267	0	0.740267	0	0	0	0.740267	1.480533	0	0.740267	0.740267	0	0	0	0.740267	0.740267	0	1.00
0	0	0	0	1.483335	1.483335	0	0	0	0	1.483335	0	0	0	0	0	1.483335	0	0	1.483335	0	10.383342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.483335	0	1.483335	1.483335	0	0	1.483335	0	0	0	0	0	0	0	0	0	0	1.483335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.483335	0	0	0	0	0	0	0	0	0	0	1.483335	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.016889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.033778	0	0	0	0	4.016889	0	0	0	0	0	0	0	0	4.016889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.016889	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0.845791	1.691582	0	1.691582	0	0	0	0.845791	0	4.228955	0.845791	0	0.845791	0	0	0.845791	0	0.845791	0	0	0	5.074746	0	0.845791	0.845791	0	0	2.537373	0	0	0	0	0	0	0	0	0.845791	0.845791	0	0	2.537373	0.845791	0	0	3.383164	0	0	0	1.691582	2.537373	0	0	0.845791	2.537373	0	0	0.845791	0	0	0	0.845791	0	0.845791	0	0.845791	0	0	0	0	0	0	0	0	0	0.845791	0.845791	0	0	0.845791	0	0	0.845791	0.845791	1.691582	0.845791	0	0	0	0	0	0.845791	0	0.845791	1.691582	1.691582	0	0	0	2.537373	0	1.00
0	2.69731	0	0	0.539462	0	0.539462	0.539462	0	0	0.539462	0.539462	0	0	0	0	0	0.539462	0.539462	0	0.539462	3.236772	0.539462	0	0	0	0	1.618386	0	1.078924	1.618386	2.69731	0.539462	0.539462	0.539462	0	0	0.539462	0.539462	0.539462	0.539462	0	0	0	3.776234	1.078924	0	1.078924	0.539462	0	0	0	0	0	0.539462	0.539462	0	0	0	0	0	0	0	1.078924	0	0.539462	0	0	0.539462	0	0.539462	0	0	2.157848	1.618386	0	0	0	0	0	0	0	0	0	0	0.539462	0	0	0	0	0	0	0.539462	0	0	0	0	0	0	0	1.00
1.987845	0	0	0.993922	0.993922	0	0	0	0	0	0.993922	0	0.993922	0	0	0	0.993922	0	0	0	0	8.9453	0.993922	0	0	0	0	0	0	0	0.993922	0.993922	0.993922	0	0	0	0	0.993922	0.993922	0	0	0	0	1.987845	1.987845	0	0	0	3.975689	0	0	0.993922	0	0	0	0	1.987845	0	0.993922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.981767	0.993922	1.987845	0	0.993922	0	0	0	0	0	0	0	0	0	0.993922	0	0	0	0.993922	0.993922	0.993922	0	0	0	0.993922	0	1.00
0	1.876286	0	0	0	0.938143	0.938143	0.938143	0.938143	0	0.938143	0.938143	0	0	0.938143	0	0	0	0	0.938143	0	5.628859	0.938143	0.938143	0	0	0	0.938143	0.938143	0	0	0	0	0	0	0	0.938143	0	0.938143	0	1.876286	0.938143	0	0	1.876286	0	0.938143	0.938143	0	0.938143	0	0	0	0	0	0	0	0.938143	0.938143	0	2.814429	0	0	0	0	0.938143	0	0	0	0	2.814429	0	0.938143	0.938143	1.876286	0	0	0	0.938143	0	0	1.876286	0	2.814429	0	0	0	0	0	2.814429	2.814429	0	0	0	0	1.876286	2.814429	0.938143	1.876286	0	1.00
0	0	0	0	1.624912	0	0	0	1.624912	1.624912	0	1.624912	0	0	0	0	1.624912	0	0	1.624912	0	3.249823	0	0	0	0	1.624912	0	0	1.624912	0	0	0	0	0	0	0	0	0	1.624912	0	0	0	0	3.249823	0	0	0	4.874735	0	0	0	1.624912	0	0	0	0	0	0	0	1.624912	0	4.874735	0	0	0	0	0	1.624912	1.624912	1.624912	0	0	0	1.624912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.874735	0	1.00
0	0	0	0.65258	0.65258	0	0	0	0	0	1.30516	5.873222	1.30516	0	0	0	0.65258	1.30516	1.30516	0	0	7.830962	0.65258	0	0	0	0	0.65258	0	0	0	0.65258	0	0	0	0	1.957741	0	0	0	0	0	0	0	1.957741	0.65258	0	0.65258	1.30516	0	0	1.30516	0.65258	0	0	0	1.30516	0.65258	0	0.65258	0.65258	0.65258	0	0.65258	1.30516	0	0	0.65258	0.65258	0	0	0	0.65258	0	0.65258	0	0	0	0.65258	0	0.65258	0.65258	0	0	0.65258	0	0	0	0	0.65258	0.65258	0.65258	0	0	0	0	1.30516	0	0.65258	0	1.00
0	1.018467	0	0	0	0	3.055402	0	0	0	0	0	0	0	0	0	0	2.036935	0	0	1.018467	5.092336	0	2.036935	0	1.018467	0	1.018467	0	0	0	0	0	0	0	0	1.018467	0	0	0	0	0	0	0	7.129271	0	0	0	0	0	0	0	0	1.018467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036935	0	2.036935	0	0	0	0	0	0	1.018467	5.092336	0	0	0	0	0	2.036935	0	0	0	0	0	0	0	0	0	0	1.00
0	0	1.929651	0	0	0	0	0	0	0	1.929651	0	1.929651	0	3.859302	0	0	0	0	1.929651	0	1.929651	0	0	0	1.929651	0	1.929651	0	0	1.929651	0	0	0	0	0	1.929651	0	3.859302	3.859302	0	0	0	0	3.859302	0	0	0	0	1.929651	1.929651	0	1.929651	0	0	0	0	0	0	0	1.929651	0	0	0	0	0	0	0	0	0	1.929651	0	0	1.929651	0	0	0	0	1.929651	0	0	0	0	0	0	0	0	0	0	1.929651	0	0	0	0	0	0	0	0	0	0	1.00
0	1.691582	0	0	0	0.845791	0	0	0	2.537373	0.845791	0	0	0	0	0	0	0.845791	0.845791	1.691582	0	3.383164	0	0	0.845791	0	0	0.845791	0	0	0	0	0	0.845791	0	0	0	0	0	0	0.845791	0	0	0	0	3.383164	0	0	0	0	0	0.845791	0.845791	0	0	0	0	0	1.691582	0	0	0	1.691582	0	4.228955	0	0	0	0	8.45791	1.691582	0	1.691582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
1.330774	0	0	1.330774	0	0	2.661547	0	1.330774	0	1.330774	0	0	0	0	0	2.661547	1.330774	0	0	1.330774	5.323094	0	0	0	0	0	0	1.330774	0	1.330774	0	2.661547	1.330774	2.661547	0	0	1.330774	0	0	2.661547	1.330774	0	0	1.330774	0	0	1.330774	1.330774	0	0	0	0	1.330774	0	0	1.330774	0	1.330774	2.661547	0	1.330774	0	0	0	1.330774	0	0	0	0	1.330774	0	0	0	1.330774	0	0	0	1.330774	1.330774	0	0	1.330774	0	2.661547	1.330774	0	0	0	0	0	0	0	1.330774	2.661547	0	0	0	0	0	1.00
0	0	0	0	0	0	0	0	0	0	0	0	3.515541	0	0	0	0	1.75777	0	1.75777	0	1.75777	0	0	3.515541	1.75777	1.75777	3.515541	1.75777	1.75777	3.515541	0	0	0	0	0	3.515541	0	1.75777	1.75777	0	1.75777	0	0	0	0	0	0	0	1.75777	1.75777	0	0	1.75777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75777	0	0	0	1.75777	0	0	0	1.75777	1.75777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0	1.389178	0	0	0	0	0.694589	0	0	0	0	0	0	0	0	0	0	0.694589	0.694589	0	0	0	0	0	0	5.556711	0	0	0	0	0	0	0	0	2.778356	0	0	0	9.724245	0.694589	0	0	0.694589	0	0	0	0	0	0	0	0	0	0	0	0.694589	0	0	0	0	0	0	0	0	2.083767	0.694589	0	0	0	0	0.694589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0	3.16466	0	0	0	0	0	0	1.58233	0	1.58233	0	0	3.16466	0	7.911651	0	0	0	0	1.58233	0	1.58233	0	0	0	0	0	0	0	0	0	0	0	1.58233	0	0	4.74699	0	0	1.58233	1.58233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58233	0	0	0	0	0	0	0	1.58233	0	0	0	0	0	0	0	1.58233	1.58233	0	0	0	0	0	1.58233	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0.938143	0	0.938143	0	0	0	4.690716	0	0	0	0.938143	0	0	0.938143	0	0	0	0	0.938143	0	1.876286	0	0	0	0	0	0	0.938143	0	0	1.876286	0	0	2.814429	1.876286	0.938143	0.938143	3.752573	0	0.938143	0.938143	0	1.876286	0.938143	0	0.938143	0.938143	1.876286	1.876286	0	2.814429	1.876286	0.938143	0	0	0.938143	0	0	0	0	0.938143	0	0.938143	0	0.938143	0	0.938143	0	0	0.938143	0	0.938143	0	3.752573	0	0.938143	0	0	1.876286	0	0	0.938143	0	0	0	0	0	0.938143	0	0	0.938143	0.938143	0.938143	0	0	0.938143	0.938143	0	0.938143	1.00
1.530436	1.530436	0	0	3.060872	1.530436	0	0	0	0	1.530436	0	0	0	0	0	3.060872	1.530436	1.530436	0	0	1.530436	0	1.530436	0	0	1.530436	3.060872	0	0	0	0	0	0	0	0	0	3.060872	0	0	1.530436	0	0	0	6.121745	0	0	0	0	0	0	0	3.060872	0	0	0	0	0	0	1.530436	0	0	1.530436	1.530436	0	0	0	0	0	0	0	0	0	0	0	1.530436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.530436	0	1.00
0.79633	0	0	0	0	0.79633	0	0.79633	0	0	1.592661	0.79633	0	0	0	0	0	0	2.388991	0.79633	0	5.574313	0	0	0	0	0.79633	0	0	0	0.79633	0	0	0	0	0	0	1.592661	1.592661	0	0	0	0.79633	0	6.370644	0	0.79633	0	1.592661	0.79633	1.592661	0	0.79633	0	0.79633	0	0	0	1.592661	0	0	0	0	0	0.79633	0.79633	0	0.79633	2.388991	0	1.592661	0	0	0	0	0	0.79633	0	0.79633	0	0	0.79633	0	0	0	0	0	0	0	5.574313	0.79633	0.79633	0	0	0	0	0	0	0	0	1.00
0	1.461358	0	0	1.461358	0	0	0	0	0	0	0	0	0	0	0	1.461358	0	0	0	0	5.845432	0	1.461358	0	0	0	0	1.461358	0	0	0	0	0	0	0	1.461358	0	0	0	0	0	0	0	1.461358	0	1.461358	0	0	0	0	1.461358	1.461358	0	0	0	0	1.461358	0	0	0	0	0	1.461358	7.30679	1.461358	0	1.461358	0	0	1.461358	0	0	0	1.461358	0	0	0	1.461358	0	0	0	1.461358	0	0	0	0	2.922716	0	0	0	0	0	0	0	0	0	0	0	0	1.00
